x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,y1,y2,y3
0.30471707975443135,4.260198632809027,0.2034337963342372,-1.1885964373945357,1.1891769244089556,1.354443058623684,-0.18813270988788133,-2.8916930696507044,-0.5380294621434629,0.32141017152270646,300.0034481543947,1.4193523038664706,-2.643983134930293,6.391341676001341,-2.750505694897196,-2.291801291073683,-8.013764889242921,-2.6828533489196094,478.27880207949124,-2.542885033808502,6.136410486493117,-3.9717644755606925,-5.407807685058648,7.450516552957188,1116.942914940703,1.869073518615929,-3.154868303952151,-0.46825254959153373,5.918289232079049,422.6001019125646,-7.507975179333622,-3.318620273513078,9.100396358053974,932.6098196616446,-1.9831611416329316,-1.270964910935408,0.5766913482811789,0
-1.0399841062404955,3.2281983542252473,1.6311632450635543,-1.9584079358825384,4.142484741339578,-0.9782213025368085,-0.22943232216751674,-2.331129463855752,1.0559452173581683,6.697408333088093,327.4491324246186,4.568128271653946,-5.356092220004386,8.121882139438677,3.0473034959862595,-7.568813332545478,-4.821756017226623,1.6194253230614146,569.1355126330808,6.110059748018498,3.6728390252395533,-1.8580798032663086,-0.3780027981890761,4.868363859848149,1228.366449219748,0.017515619932190418,-0.8212512556040203,0.571363399075036,7.565054930762033,478.3825676061702,-5.031963395401004,1.8288493686260736,7.638474077795946,990.9894340688251,-1.2222346570788527,1.639686522443372,1.088193850812911,2
0.7504511958064572,3.1966940941497657,-0.7267922619122569,-1.5659932200384805,4.8506825561912015,3.1112710405876256,2.2343821567585653,-6.010612046960718,-6.8691881980820915,1.4934259444502809,268.0685672343481,6.95148631975603,-2.4743113394766114,4.554234833884339,3.775082839022264,1.742311771346694,-3.6801606376342884,8.670645715020099,532.6136058783093,7.6631344135916075,4.901505649160487,-3.587603275229393,-3.6571704058449095,6.26874500958232,1145.333700426435,0.7723845111082941,0.05451055962027174,-0.0777691718511564,4.180341281308132,372.2530982926203,-9.533893993106918,-2.99747122030199,5.992577438270385,1388.5543594311148,-3.574623268227329,-2.3613455280194264,-0.9452582542299901,0
0.9405647163912139,3.0393211466930055,0.5251169553350437,-0.5194532569398919,2.2959804784603266,6.579431152996648,1.0827777222856714,-3.2490894261167527,-9.009441399824524,4.601743536771416,342.4251937600363,-1.5170413819540265,-6.020523043533359,7.921450893428073,4.989982568487733,-1.5866412628858502,-9.286272823252926,5.602871119090954,458.52290229728004,-2.113780197320791,2.139884883571055,-3.782187952518174,-5.461716575884837,4.634471852899793,1293.638926119299,0.26369928945873333,-1.1379544272498952,2.265536956570415,5.074310952219604,512.515142349291,-6.501339659145335,7.015603904860807,5.394527207394438,980.1340849678534,-2.3043320857639364,-2.886830705631989,-2.2494763156425557,1
-1.9510351886538364,-0.19467534909408712,2.7972157522090573,-2.0549753234399857,3.1795963259462683,3.619685745650325,2.250686627884022,-3.4588079948073114,-4.521301139602261,8.262682910148268,302.82276503135597,3.478424208902937,-4.92446167867677,7.269172059010108,0.18239723061017266,-2.587890882453075,-5.192931456028022,2.534307906363634,522.6933277169919,0.25107058158564977,0.1380220842650366,-2.7089308040633244,-4.365656818792719,6.807132557934626,1205.0353211844404,2.411192921151648,0.4945976979935667,2.2876033371214,2.597273871800138,526.0840224561657,-4.727956976159152,-3.37749382917237,7.513124882658022,1391.20354230561,-4.395307133025462,5.455462837158615,-1.6802065083951567,2
-1.302179506862318,3.4014463137191715,0.13188068470830405,-1.383157674807853,3.9520663417278628,2.679324865994394,-0.247508440052278,-1.004336236970947,0.7896159040099189,6.351117198024392,293.6048306210385,3.8016223122952306,-2.471213362334726,0.2100259713901309,2.3006382680971207,-6.523967539936034,-11.072581726215823,2.259992613050895,541.8693044210406,2.692462762213002,5.276523290211379,-4.175546498752011,0.11574570034980702,5.539559163737759,1132.0830935854603,-1.1251548095436297,-6.7105804118239405,-3.80778914273984,5.069489817935745,449.2337077905137,-8.807136791027249,0.09192225610435045,5.792913681469083,1350.156994235826,1.0769934229058746,1.5695485210304536,-0.8690292071751308,2
0.12784040316728537,-0.711627942253108,2.4587854591052665,-1.199860028144882,1.2074453031089698,0.9304126516506841,-2.28629693803767,-6.301084407156782,-7.719918874072179,0.9875462771528261,222.22476991412805,-3.1818019035771488,-4.2562923949695275,-0.47262544752516367,2.3485277041986627,-3.0265624513774148,-6.608176371279306,-2.973752097574053,395.2084521853569,1.0783293748611273,4.017246400563392,-3.99047563686748,-3.183437671126784,8.44578866828035,1261.621930387585,4.815577006149369,-2.7592152644305976,-5.148190967769622,6.773230146745708,431.1276111079782,-4.96603061162344,8.142279502965554,6.425840864841628,1386.103168539531,-5.509493050160582,0.8311862693233776,0.3486130313560974,1
-0.3162425923435822,0.41080108974989016,1.7620357455385616,-0.12818906635421734,4.322251909643927,7.7836941509480715,-2.9346283527683337,-3.603462341876644,-7.946114905669797,3.774557049524507,285.53005234145934,2.5693530540568306,-1.2083331271156559,0.142819926603301,1.989002352783556,-4.932158957877235,-2.8528420542274335,1.0731418377214705,453.88066037076663,2.4136704857308575,0.661278455989257,-5.002143949975342,-7.141512178808981,7.048952001431525,1234.2784721789667,0.054618396187768425,0.9218860448063844,2.8133092638838555,5.260628789348964,526.5220439643451,-4.790099981949911,5.8022608632347605,7.6580931799008685,1272.0038413837397,-4.3451375388548925,1.2676802253901995,-1.7547223839250499,0
-0.016801157504288795,4.607130135616175,-2.6476879100991018,-0.6156981172518154,1.4010045265499875,0.5151249148097032,-3.103254706727345,-3.7883116777770534,-8.46220520856949,1.4007061847954905,314.39171239307734,2.9414401775476504,-4.8900215647546785,-1.0801805310249064,2.05424467880556,-1.270752151904949,-9.463581077835446,-3.2989550183581366,518.1382413019953,2.1758048476639305,3.49784218486706,-1.3169850071532592,-4.349200935891376,6.657997005839995,1157.526720629176,-0.749219657848057,-3.452221795139203,0.5295269897374357,8.700103824694981,206.01197644676165,-7.078102367314629,5.364727901879911,6.669193517239771,1046.488075120347,-3.4020045849648595,0.8827675808486608,0.4700732331693214,0
-0.85304392757358,3.6804403253883953,-0.42540677118445913,-1.2785852635265498,3.879154017576194,1.3084032043799154,-2.64664006425377,-1.1297166131937533,-1.01430741142787,0.8469502114372265,367.5969219120803,4.473473099479084,-4.1275095177831505,4.078519170061762,1.8822040742699746,-2.0514922279470706,-9.8817218702991,-4.188059329149869,403.7769348085622,3.6235429419405616,5.14011384822844,-5.385253347800337,-4.703720158959242,10.546708920127106,1265.3014185228997,5.121744355265572,-3.7901269769275245,3.289458182298615,5.75397053202331,404.2539300376715,-7.570888359549435,4.84070450032274,7.122277289028632,1257.2175124780085,3.2532445908049206,0.6878522481976377,-1.740818097690559,1
0.8793979748628286,4.974796579371725,1.1899104472115285,-0.34774315144222445,0.5604961621321103,4.686467320863488,-6.000012675016264,-2.980295906444443,-0.7905860879811328,6.036936060324603,321.99425236366096,7.799256330108924,-1.7391764141012027,0.8960904540781667,2.2687272815255546,-3.2076220099223542,-5.691691508316728,-3.8175100785911,411.6934417057353,-0.149199043547533,0.49793442387052234,-3.466406329996619,-6.3028359664022435,7.847166207239478,1256.2699449788108,-0.5827566295335265,-1.6144052573482224,-1.7825739714720505,4.0120118089867,251.4930292146605,-7.317256955656481,-2.9004858941371223,4.192523894889851,1380.3754012678014,-0.5853458277956296,-1.8982553268932114,-0.6780623557908579,1
0.7777919354289483,1.4566512326254155,2.9202714746891996,-1.3702579102505599,1.4419335170708485,-1.639909818246335,-2.5820828963632625,0.41183488701954696,-1.7594762044009347,7.304450285028739,343.6181670990602,-5.732723591086624,-6.693883169861522,7.5769169643651555,3.439567360979745,-5.919848984112139,-3.005898196102318,3.3958617714507824,486.47691298028695,3.031126002305461,4.729292924136211,-3.0385247993863853,-1.916115028762892,6.382335571927598,1307.494245300476,-3.3609627101464525,-1.3431240388605927,3.196003915544132,5.648897900195913,288.6227050825694,-6.535989871519039,-0.1280639985490417,9.896401977312852,1324.5936897601725,-4.419937560157573,-0.26398367290681474,1.8751510487724004,2
0.06603069756121605,-0.30449768255353504,-0.24974225303092457,-0.49545009813299723,2.6680996696993384,6.52372581256115,-2.9824390764495945,-1.6789388570599593,-8.629777257191003,6.961703346445474,253.17158122539013,-3.447498884146431,-6.873325274691792,4.402122396208698,4.501221584582608,-2.9168255655876623,-5.450883415073991,-2.5934817499530842,524.5772129547471,-0.5769509621850397,-1.1850811935695147,-3.718816770247671,-6.736644420656834,5.962090324031253,1263.5167212537253,-2.6311057589213465,-2.6313846177059013,-5.786908905233794,2.495396968137954,579.5996953982287,-6.471979171175895,5.841904834440804,3.3511787770665804,1403.4196423491135,-0.4543407466642042,-0.16954400562490393,-2.5032903562800954,1
1.1272412069680329,1.5191256058593143,-2.4432872752395633,-1.679438622961508,2.624610478521576,4.827696500606686,-7.098968705508515,-3.6564138264668147,-1.4608148067773188,7.425660580676087,295.08818586411644,-4.254394109931656,-5.652800870061597,1.7118718911485522,0.12578681766560496,-3.6213342568025277,-10.584759681618134,-3.2344900326292847,526.8891853450559,1.3645860812973025,3.5120650051978775,-5.428330590146386,-4.42674535188928,4.797470704853205,1180.8640092738635,3.014379459700791,3.2904618281725737,-0.7830991864591068,3.5871403473015606,201.48409547404293,-4.718956590813639,6.977957748961845,7.470278598450189,1488.4716839238968,-1.1793236279781127,-1.4955358182185459,0.16267593956784163,3
0.4675093422520456,2.2040625944811483,0.3720550482772067,-0.4633710841054214,4.2521559224318315,5.5449077464735765,-4.308483238214456,-2.4580911984995626,-4.399671749459947,5.665892513661097,347.27930641081645,-4.122479860868094,-3.321310992178068,8.337190698822445,1.4185946924556094,0.6639246520855835,-10.074852597255726,7.173398950406314,579.119977634573,-2.2878929937311083,6.690935814236515,-5.076701204980425,-4.957218959768804,6.9715686635670435,1048.7944141465057,1.4794876803447758,-0.5866437758803776,-1.784932231511358,2.9002498167205006,322.80560697774513,-6.9336389592132575,0.5956547169766404,5.005437411860717,1283.1016871591473,-1.7522023193686644,-1.7635845979466778,-1.0640725846068624,1
-0.8592924628832382,2.157977432680019,-2.240617247256238,-1.2030668227354928,4.980636288193036,4.6553911066746805,1.2221209069865147,-3.5528706257844958,-7.5105296852783265,4.917129553497596,265.61822743431514,0.10490611476970635,-6.832896000296201,8.003861656453825,0.8645170484314508,1.1377107549906356,-5.974970812343699,-3.6308120331004337,504.11319439447493,1.3847376012923294,5.564185267891074,-2.979760132358043,-4.691314527368441,7.699649187044648,1216.694178953844,1.199633120023913,-3.548160243725036,-7.071699340106939,4.926472892239289,261.74440499860884,-2.4013772168019125,-0.4648300002588659,9.184000347640627,1449.6890437833113,-0.7534033805267115,1.9647357445842908,0.24238469242721827,1
0.36875078408249884,4.267360957513404,1.5091173616763598,-1.5142521204706347,0.5360542293007031,2.7798412709854885,-0.7958313716483465,-1.315351907459974,-6.042151687814757,2.627197077326283,337.3829116739537,6.087365448242417,-3.6347937185402803,6.153321494277524,0.5478308592960273,-0.3482593048074971,-8.914819924483506,4.831709151677586,481.3673573269739,0.9210714470084322,5.643093444464733,-4.77498944104358,-3.662211758020134,3.3681941804907747,1230.5718992927805,-3.3718898510816913,-4.884344614564211,-5.035983752935248,4.800550269897917,428.16676900423874,-2.416760756702193,-0.7400245844794551,8.654800406793353,990.2444635776601,-2.2625776967048967,-0.97565894674233,-1.0551636432012075,3
-0.9588826008289989,1.277459149993109,0.04606198477066714,-1.1085718065381571,1.3569406641251853,0.42764734866666965,1.8515429623699493,-5.356451208718082,-3.8377288127173177,4.439803601258193,328.40127877073473,0.02699809385534646,-3.7367294855421345,6.291846959660129,-1.7772380299267747,-5.183960477264579,-5.8853245201945095,0.646503801137249,434.6320206922376,5.101268770950329,3.9830357991253234,-6.556078640995157,-2.462038159606741,4.441106614566813,1204.5791936890905,-2.54283032598552,-0.2901225545539623,-5.457847981910319,6.880197219159559,537.7039687260592,-5.298941405169993,2.91234747906205,6.294538104710225,1481.4379185931152,-1.9958188075490466,1.602258819034122,-0.6472332106927039,2
0.8784503013072725,2.7040689436058485,1.3405882102637188,-0.8613279101398925,1.787991051115379,2.834727938662566,-1.2048186851831275,-4.4188203350585376,-5.672729246714413,1.916234051330152,310.64000115255493,3.125573609465227,-1.580871221682604,8.259063394159591,1.853618691712766,-8.281015385400309,-5.748785364322081,2.9966561975919106,480.76861917864824,2.3366312548188444,2.120090584564685,-3.1665871932672953,-8.027101620336703,6.09393045044672,930.6992065937275,-0.1982339525007255,-3.6071624626902885,-6.4493406134613736,4.737213862794391,356.35551641929646,-6.531079338116918,-0.08960397513112195,10.44268078526503,1437.2271965950222,-6.074897067258655,-2.383127562746983,-1.8419631225864657,1
